movie_metadata,,,
genres,movie_title,movie_imdb_link,content_rating
Fantasy,Harry Potter and the Deathly Hallows: Part I聽,http://www.imdb.com/title/tt1571403/?ref_=fn_tt_tt_1,
Adventure|Sci-Fi|Thriller,The Hunger Games: Mockingjay - Part 1,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1,PG-13
Mystery|Thriller,The Da Vinci Code聽,http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1,PG-13
Adventure|Animation|Comedy|Family|Musical,Rio 2,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1,G
Action|Adventure|Fantasy|Sci-Fi|Thriller,X-Men 2,http://www.imdb.com/title/tt0290334/?ref_=fn_tt_tt_1,PG-13
Action|Crime|Thriller,Fast Five聽,http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Crime|Mystery|Thriller,Sherlock Holmes: A Game of Shadows聽,http://www.imdb.com/title/tt1515091/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Fantasy,Clash of the Titans聽,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1,PG-13
Action|Sci-Fi,Total Recall聽,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,R
Action|Adventure|History,The 13th Warrior,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1,R
Action|Adventure|Thriller,The Bourne Legacy聽,http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1,PG-13
Action,Batman & Robin聽,http://www.imdb.com/title/tt0118688/?ref_=fn_tt_tt_1,PG-13
Comedy|Family|Fantasy,How the Grinch Stole Christmas聽,http://www.imdb.com/title/tt0170016/?ref_=fn_tt_tt_1,PG
Action|Adventure|Sci-Fi|Thriller,The Day After Tomorrow聽,http://www.imdb.com/title/tt0319262/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Thriller,Mission: Impossible II聽,http://www.imdb.com/title/tt0120755/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Drama|Thriller,The Perfect Storm聽,http://www.imdb.com/title/tt0177971/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Sci-Fi|Thriller,Fantastic 4: Rise of the Silver Surfer,http://www.imdb.com/title/tt0486576/?ref_=fn_tt_tt_1,PG
Adventure|Drama|Fantasy,Life of Pi聽,http://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1,PG
Action|Fantasy|Thriller,Ghost Rider聽,http://www.imdb.com/title/tt0259324/?ref_=fn_tt_tt_1,PG-13
Action|Thriller,Jason Bourne聽,http://www.imdb.com/title/tt4196776/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Comedy|Crime,Charlie's Angels: Full Throttle聽,http://www.imdb.com/title/tt0305357/?ref_=fn_tt_tt_1,PG-13
Adventure|Mystery|Sci-Fi,Prometheus聽,http://www.imdb.com/title/tt1446714/?ref_=fn_tt_tt_1,R
Adventure|Animation|Comedy|Family|Fantasy,Stuart Little 2,http://www.imdb.com/title/tt0243585/?ref_=fn_tt_tt_1,PG
Action|Drama|Sci-Fi|Thriller,Elysium聽,http://www.imdb.com/title/tt1535108/?ref_=fn_tt_tt_1,R
Action|Adventure|Sci-Fi|Thriller,The Chronicles of Riddick聽,http://www.imdb.com/title/tt0296572/?ref_=fn_tt_tt_1,PG-13
Action|Crime|Sci-Fi|Thriller,RoboCop聽,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1,PG-13
Action|Family|Sport,Speed Racer聽,http://www.imdb.com/title/tt0811080/?ref_=fn_tt_tt_1,PG
Comedy|Drama|Romance,How Do You Know聽,http://www.imdb.com/title/tt1341188/?ref_=fn_tt_tt_1,PG-13
Action|Comedy|Romance,Knight and Day聽,http://www.imdb.com/title/tt1013743/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Mystery|Sci-Fi,Oblivion聽,http://www.imdb.com/title/tt1483013/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode III - Revenge of the Sith聽,http://www.imdb.com/title/tt0121766/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode II - Attack of the Clones聽,http://www.imdb.com/title/tt0121765/?ref_=fn_tt_tt_1,PG
Adventure|Animation|Comedy|Family|Fantasy,"Monsters, Inc.聽",http://www.imdb.com/title/tt0198781/?ref_=fn_tt_tt_1,G
Action|Adventure|Sci-Fi|Thriller,The Wolverine聽,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode I - The Phantom Menace聽,http://www.imdb.com/title/tt0120915/?ref_=fn_tt_tt_1,PG
Adventure|Animation|Comedy|Family|Fantasy,The Croods聽,http://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1,PG
Adventure|Comedy|Family|Fantasy,Asterix at the Olympic Games聽,http://www.imdb.com/title/tt0463872/?ref_=fn_tt_tt_1,
Action|Drama|War,Windtalkers聽,http://www.imdb.com/title/tt0245562/?ref_=fn_tt_tt_1,R
Action|Adventure|Drama|Fantasy,The Huntsman: Winter's War聽,http://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Comedy|Sci-Fi,Teenage Mutant Ninja Turtles聽,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,PG-13
Adventure|Drama|Sci-Fi|Thriller,Gravity聽,http://www.imdb.com/title/tt1454468/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Thriller,Dante's Peak聽,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Comedy|Sci-Fi,Teenage Mutant Ninja Turtles: Out of the Shadows聽,http://www.imdb.com/title/tt3949660/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Sci-Fi,Fantastic Four聽,http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Comedy|Family|Fantasy,Night at the Museum聽,http://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1,PG
Action|Adventure|Drama|Thriller,San Andreas聽,http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Thriller,Tomorrow Never Dies聽,http://www.imdb.com/title/tt0120347/?ref_=fn_tt_tt_1,PG-13
Action|Drama|History|War,The Patriot聽,http://www.imdb.com/title/tt0187393/?ref_=fn_tt_tt_1,R
Crime|Thriller,Ocean's Twelve聽,http://www.imdb.com/title/tt0349903/?ref_=fn_tt_tt_1,PG-13
Action|Comedy|Crime|Romance|Thriller,Mr. & Mrs. Smith聽,http://www.imdb.com/title/tt0356910/?ref_=fn_tt_tt_1,PG-13
Adventure|Sci-Fi|Thriller,Insurgent聽,http://www.imdb.com/title/tt2908446/?ref_=fn_tt_tt_1,PG-13
Biography|Drama,The Aviator聽,http://www.imdb.com/title/tt0338751/?ref_=fn_tt_tt_1,PG-13
Adventure|Comedy|Family|Fantasy,Gulliver's Travels聽,http://www.imdb.com/title/tt1320261/?ref_=fn_tt_tt_1,PG
Action|Comedy|Crime|Sci-Fi|Thriller,The Green Hornet聽,http://www.imdb.com/title/tt0990407/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Crime,The A-Team聽            ,http://www.imdb.com/title/tt0084967/?ref_=fn_tt_tt_1,TV-PG
Action|Drama|Fantasy|War,300: Rise of an Empire,http://www.imdb.com/title/tt1253863/?ref_=fn_tt_tt_1,R
Adventure|Animation|Comedy|Family|Fantasy,The Smurfs聽,http://www.imdb.com/title/tt0472181/?ref_=fn_tt_tt_1,PG
Animation|Comedy|Family|Music|Western,Home on the Range聽,http://www.imdb.com/title/tt0299172/?ref_=fn_tt_tt_1,PG
Action|Adventure|Mystery|Sci-Fi|Thriller,Allegiant聽,http://www.imdb.com/title/tt3410834/?ref_=fn_tt_tt_1,PG-13
Action|Drama|Sci-Fi|Sport,Real Steel聽,http://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1,PG-13
Adventure|Animation|Comedy|Family|Fantasy,The Smurfs 2,http://www.imdb.com/title/tt2017020/?ref_=fn_tt_tt_1,PG
Action|Crime|Romance|Thriller,Speed 2: Cruise Control,http://www.imdb.com/title/tt0120179/?ref_=fn_tt_tt_1,PG-13
Action|Sci-Fi,Ender's Game聽,http://www.imdb.com/title/tt1731141/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Thriller,Live Free or Die Hard聽,http://www.imdb.com/title/tt0337978/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Drama|Fantasy,The Lord of the Rings: The Fellowship of the Ring聽,http://www.imdb.com/title/tt0120737/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Comedy,Around the World in 80 Days,http://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1,PG
Biography|Drama|Sport,Ali聽,http://www.imdb.com/title/tt0248667/?ref_=fn_tt_tt_1,R
Adventure|Comedy|Family|Fantasy,The Cat in the Hat聽,http://www.imdb.com/title/tt0312528/?ref_=fn_tt_tt_1,PG
Action|Mystery|Sci-Fi|Thriller,"I, Robot聽",http://www.imdb.com/title/tt0343818/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Drama|History|War,Kingdom of Heaven聽,http://www.imdb.com/title/tt0320661/?ref_=fn_tt_tt_1,R
Adventure|Comedy|Family|Fantasy,Stuart Little聽,http://www.imdb.com/title/tt0164912/?ref_=fn_tt_tt_1,PG
Animation|Family|Fantasy|Musical|Romance,The Princess and the Frog聽,http://www.imdb.com/title/tt0780521/?ref_=fn_tt_tt_1,G
Adventure|Drama|Sci-Fi,The Martian聽,http://www.imdb.com/title/tt3659388/?ref_=fn_tt_tt_1,PG-13
Comedy,"10,000 B.C.",http://www.imdb.com/title/tt1869849/?ref_=fn_tt_tt_1,
Action|Adventure|Romance|Sci-Fi|Thriller,The Island聽,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1,PG-13
Comedy|Romance,Town & Country聽,http://www.imdb.com/title/tt0141907/?ref_=fn_tt_tt_1,R
Action|Crime|Thriller,Gone in Sixty Seconds聽,http://www.imdb.com/title/tt0187078/?ref_=fn_tt_tt_1,PG-13
Action|Drama|Romance,Gladiator聽,http://www.imdb.com/title/tt0172495/?ref_=fn_tt_tt_1,R
Action|Mystery|Sci-Fi|Thriller,Minority Report聽,http://www.imdb.com/title/tt0181689/?ref_=fn_tt_tt_1,PG-13
Adventure|Family|Fantasy|Mystery,Harry Potter and the Chamber of Secrets聽,http://www.imdb.com/title/tt0295297/?ref_=fn_tt_tt_1,PG
Action|Adventure|Thriller,Casino Royale聽,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Sci-Fi|Thriller,Planet of the Apes聽,http://www.imdb.com/title/tt0133152/?ref_=fn_tt_tt_1,PG-13
Action|Sci-Fi,Terminator 2: Judgment Day,http://www.imdb.com/title/tt0103064/?ref_=fn_tt_tt_1,R
Biography|Crime|Drama|History|Romance,Public Enemies聽,http://www.imdb.com/title/tt1152836/?ref_=fn_tt_tt_1,R
Biography|Crime|Drama,American Gangster聽,http://www.imdb.com/title/tt0765429/?ref_=fn_tt_tt_1,R
Action|Comedy|Thriller,True Lies聽,http://www.imdb.com/title/tt0111503/?ref_=fn_tt_tt_1,R
Action|Crime|Thriller,The Taking of Pelham 1 2 3,http://www.imdb.com/title/tt1111422/?ref_=fn_tt_tt_1,R
Comedy|Romance,Little Fockers聽,http://www.imdb.com/title/tt0970866/?ref_=fn_tt_tt_1,PG-13
Action|Comedy|Crime,The Other Guys聽,http://www.imdb.com/title/tt1386588/?ref_=fn_tt_tt_1,PG-13
Action|Drama|Mystery|Thriller,Eraser聽,http://www.imdb.com/title/tt0116213/?ref_=fn_tt_tt_1,R
Drama|Western,Django Unchained聽,http://www.imdb.com/title/tt1853728/?ref_=fn_tt_tt_1,R
Animation|Drama|Family|Musical|Romance,The Hunchback of Notre Dame聽,http://www.imdb.com/title/tt0116583/?ref_=fn_tt_tt_1,G
Adventure|Animation|Comedy|Family|Fantasy,The Emperor's New Groove聽,http://www.imdb.com/title/tt0120917/?ref_=fn_tt_tt_1,G
Action|Adventure|Thriller,The Expendables 2,http://www.imdb.com/title/tt1764651/?ref_=fn_tt_tt_1,R
Action|Adventure|Comedy|Family|Mystery,National Treasure聽,http://www.imdb.com/title/tt0368891/?ref_=fn_tt_tt_1,PG
Action|Adventure|Family|Fantasy,Eragon聽,http://www.imdb.com/title/tt0449010/?ref_=fn_tt_tt_1,PG
Adventure|Drama|Family|Fantasy,Where the Wild Things Are聽,http://www.imdb.com/title/tt0386117/?ref_=fn_tt_tt_1,PG
Adventure|Family|Fantasy,Pan聽,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,PG
Adventure|Animation|Family|Fantasy,Epic聽,http://www.imdb.com/title/tt0848537/?ref_=fn_tt_tt_1,PG
Action|Romance|Thriller,The Tourist聽,http://www.imdb.com/title/tt1243957/?ref_=fn_tt_tt_1,PG-13
Action|Fantasy|Horror|Mystery,End of Days聽,http://www.imdb.com/title/tt0146675/?ref_=fn_tt_tt_1,R
Adventure|Drama|Thriller,Blood Diamond聽,http://www.imdb.com/title/tt0450259/?ref_=fn_tt_tt_1,R
Biography|Comedy|Crime|Drama,The Wolf of Wall Street聽,http://www.imdb.com/title/tt0993846/?ref_=fn_tt_tt_1,R
Action|Adventure|Fantasy,Batman Forever聽,http://www.imdb.com/title/tt0112462/?ref_=fn_tt_tt_1,PG-13
Action|Sci-Fi|War,Starship Troopers聽,http://www.imdb.com/title/tt0120201/?ref_=fn_tt_tt_1,R
Drama|Sci-Fi,Cloud Atlas聽,http://www.imdb.com/title/tt1371111/?ref_=fn_tt_tt_1,R
Action|Adventure|Animation|Family|Fantasy,Legend of the Guardians: The Owls of Ga'Hoole聽,http://www.imdb.com/title/tt1219342/?ref_=fn_tt_tt_1,PG
Action|Crime|Fantasy|Romance|Thriller,Catwoman聽,http://www.imdb.com/title/tt0327554/?ref_=fn_tt_tt_1,PG-13
Action|Adventure,Hercules聽,http://www.imdb.com/title/tt1267297/?ref_=fn_tt_tt_1,PG-13
Adventure|Animation|Family|Sci-Fi,Treasure Planet聽,http://www.imdb.com/title/tt0133240/?ref_=fn_tt_tt_1,PG
Adventure|Comedy|Sci-Fi,Land of the Lost聽,http://www.imdb.com/title/tt0457400/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Thriller,The Expendables 3,http://www.imdb.com/title/tt2333784/?ref_=fn_tt_tt_1,PG-13
Action|Crime|Sport|Thriller,Point Break聽,http://www.imdb.com/title/tt2058673/?ref_=fn_tt_tt_1,PG-13
Comedy|Family|Fantasy,Son of the Mask聽,http://www.imdb.com/title/tt0362165/?ref_=fn_tt_tt_1,PG
Action|Adventure|Biography|Drama|History|Thriller,In the Heart of the Sea聽,http://www.imdb.com/title/tt1390411/?ref_=fn_tt_tt_1,PG-13
Action|Comedy|Sci-Fi,The Adventures of Pluto Nash聽,http://www.imdb.com/title/tt0180052/?ref_=fn_tt_tt_1,PG-13
Action|Drama|Thriller|War,Green Zone聽,http://www.imdb.com/title/tt0947810/?ref_=fn_tt_tt_1,R
Adventure|Animation|Comedy|Family,The Peanuts Movie聽,http://www.imdb.com/title/tt2452042/?ref_=fn_tt_tt_1,G
Drama|Mystery|Thriller,The Spanish Prisoner聽,http://www.imdb.com/title/tt0120176/?ref_=fn_tt_tt_1,PG
Action|Adventure|Fantasy|Thriller,The Mummy Returns聽,http://www.imdb.com/title/tt0209163/?ref_=fn_tt_tt_1,PG-13
Crime|Drama,Gangs of New York聽,http://www.imdb.com/title/tt0217505/?ref_=fn_tt_tt_1,R
Drama|History|Romance|War,The Flowers of War聽,http://www.imdb.com/title/tt1410063/?ref_=fn_tt_tt_1,R
Animation|Comedy|Family|Sport,Surf's Up聽,http://www.imdb.com/title/tt0423294/?ref_=fn_tt_tt_1,PG
Comedy|Sci-Fi|Thriller,The Stepford Wives聽,http://www.imdb.com/title/tt0327162/?ref_=fn_tt_tt_1,PG-13
Drama|History|War,Black Hawk Down聽,http://www.imdb.com/title/tt0265086/?ref_=fn_tt_tt_1,R
Comedy,The Campaign聽,http://www.imdb.com/title/tt1790886/?ref_=fn_tt_tt_1,R
Action|Adventure|Sci-Fi,The Fifth Element聽,http://www.imdb.com/title/tt0119116/?ref_=fn_tt_tt_1,PG-13
Comedy|Drama|Romance,Sex and the City 2,http://www.imdb.com/title/tt1261945/?ref_=fn_tt_tt_1,R
Adventure|Animation|Comedy|Family|Romance,The Road to El Dorado聽,http://www.imdb.com/title/tt0138749/?ref_=fn_tt_tt_1,PG
Adventure|Animation|Comedy|Family,Ice Age: Continental Drift聽,http://www.imdb.com/title/tt1667889/?ref_=fn_tt_tt_1,PG
Drama|Family|Fantasy|Romance,Cinderella聽,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,PG
Drama|Fantasy|Thriller,The Lovely Bones聽,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1,PG-13
Adventure|Animation|Comedy|Family,Finding Nemo聽,http://www.imdb.com/title/tt0266543/?ref_=fn_tt_tt_1,G
Action|Adventure|Drama|Fantasy,The Lord of the Rings: The Return of the King聽,http://www.imdb.com/title/tt0167260/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Drama|Fantasy,The Lord of the Rings: The Two Towers聽,http://www.imdb.com/title/tt0167261/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Fantasy,Seventh Son聽,http://www.imdb.com/title/tt1121096/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Fantasy|Thriller,Lara Croft: Tomb Raider聽,http://www.imdb.com/title/tt0146316/?ref_=fn_tt_tt_1,PG-13
Drama|Mystery|Romance|Sci-Fi|Thriller,Transcendence聽,http://www.imdb.com/title/tt2209764/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Sci-Fi|Thriller,Jurassic Park III聽,http://www.imdb.com/title/tt0163025/?ref_=fn_tt_tt_1,PG-13
Action|Drama|Sci-Fi|Thriller,Rise of the Planet of the Apes聽,http://www.imdb.com/title/tt1318514/?ref_=fn_tt_tt_1,PG-13
Adventure|Family|Fantasy,The Spiderwick Chronicles聽,http://www.imdb.com/title/tt0416236/?ref_=fn_tt_tt_1,PG
Action|Thriller,A Good Day to Die Hard聽,http://www.imdb.com/title/tt1606378/?ref_=fn_tt_tt_1,R
Drama|History|War|Western,The Alamo聽,http://www.imdb.com/title/tt0318974/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Animation|Family,The Incredibles聽,http://www.imdb.com/title/tt0317705/?ref_=fn_tt_tt_1,PG
Action|Adventure|Comedy,Cutthroat Island聽,http://www.imdb.com/title/tt0112760/?ref_=fn_tt_tt_1,PG-13
Adventure|Family|Fantasy,Percy Jackson & the Olympians: The Lightning Thief聽,http://www.imdb.com/title/tt0814255/?ref_=fn_tt_tt_1,PG
Adventure|Comedy|Family|Mystery|Sci-Fi,Men in Black聽,http://www.imdb.com/title/tt0119654/?ref_=fn_tt_tt_1,PG-13
Adventure|Animation|Comedy|Family|Fantasy,Toy Story 2,http://www.imdb.com/title/tt0120363/?ref_=fn_tt_tt_1,G
Action|Thriller,Unstoppable聽,http://www.imdb.com/title/tt0477080/?ref_=fn_tt_tt_1,PG-13
Action|Comedy|Crime|Thriller,Rush Hour 2,http://www.imdb.com/title/tt0266915/?ref_=fn_tt_tt_1,PG-13
Drama|Fantasy|Horror|Mystery|Thriller,What Lies Beneath聽,http://www.imdb.com/title/tt0161081/?ref_=fn_tt_tt_1,PG-13
Animation|Comedy|Family|Sci-Fi,Cloudy with a Chance of Meatballs聽,http://www.imdb.com/title/tt0844471/?ref_=fn_tt_tt_1,PG
Action|Adventure|Animation|Comedy|Family,Ice Age: Dawn of the Dinosaurs聽,http://www.imdb.com/title/tt1080016/?ref_=fn_tt_tt_1,PG
Adventure|Comedy|Drama|Fantasy|Romance,The Secret Life of Walter Mitty聽,http://www.imdb.com/title/tt0359950/?ref_=fn_tt_tt_1,PG
Action|Adventure|Comedy|Crime|Thriller,Charlie's Angels聽,http://www.imdb.com/title/tt0160127/?ref_=fn_tt_tt_1,PG-13
Crime|Drama|Thriller,The Departed聽,http://www.imdb.com/title/tt0407887/?ref_=fn_tt_tt_1,R
Adventure|Animation|Family|Fantasy|Musical|War,Mulan聽,http://www.imdb.com/title/tt0120762/?ref_=fn_tt_tt_1,G
Action|Comedy,Tropic Thunder聽,http://www.imdb.com/title/tt0942385/?ref_=fn_tt_tt_1,R
Crime|Drama|Mystery|Thriller,The Girl with the Dragon Tattoo聽,http://www.imdb.com/title/tt1568346/?ref_=fn_tt_tt_1,R
Action|Adventure|Thriller,Die Hard with a Vengeance聽,http://www.imdb.com/title/tt0112864/?ref_=fn_tt_tt_1,R
Action|Adventure|Crime|Mystery|Thriller,Sherlock Holmes聽,http://www.imdb.com/title/tt0988045/?ref_=fn_tt_tt_1,PG-13
Adventure|Drama|History,Ben-Hur聽,http://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Animation|Family|Fantasy|Sci-Fi,Atlantis: The Lost Empire聽,http://www.imdb.com/title/tt0230011/?ref_=fn_tt_tt_1,PG
Adventure|Animation|Comedy|Family|Fantasy|Music,Alvin and the Chipmunks: The Road Chip聽,http://www.imdb.com/title/tt2974918/?ref_=fn_tt_tt_1,PG
Drama|History|Thriller|War,Valkyrie聽,http://www.imdb.com/title/tt0985699/?ref_=fn_tt_tt_1,PG-13
Action|Comedy,You Don't Mess with the Zohan聽,http://www.imdb.com/title/tt0960144/?ref_=fn_tt_tt_1,PG-13
Action|Animation|Comedy|Sci-Fi,Pixels聽,http://www.imdb.com/title/tt2120120/?ref_=fn_tt_tt_1,PG-13
Adventure|Drama|Sci-Fi,A.I. Artificial Intelligence聽,http://www.imdb.com/title/tt0212720/?ref_=fn_tt_tt_1,PG-13
Comedy|Family|Fantasy|Horror|Mystery,The Haunted Mansion聽,http://www.imdb.com/title/tt0338094/?ref_=fn_tt_tt_1,PG
Drama|Mystery|Sci-Fi|Thriller,Contact聽,http://www.imdb.com/title/tt0118884/?ref_=fn_tt_tt_1,PG
Action|Horror|Sci-Fi|Thriller,Hollow Man聽,http://www.imdb.com/title/tt0164052/?ref_=fn_tt_tt_1,R
Crime|Mystery|Thriller,The Interpreter聽,http://www.imdb.com/title/tt0373926/?ref_=fn_tt_tt_1,PG-13
Adventure|Family|Fantasy,Percy Jackson: Sea of Monsters聽,http://www.imdb.com/title/tt1854564/?ref_=fn_tt_tt_1,PG
Action|Adventure|Fantasy,Lara Croft Tomb Raider: The Cradle of Life聽,http://www.imdb.com/title/tt0325703/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Comedy|Crime|Mystery|Thriller,Now You See Me 2,http://www.imdb.com/title/tt3110958/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Romance|Sci-Fi|Thriller,The Saint聽,http://www.imdb.com/title/tt0120053/?ref_=fn_tt_tt_1,PG-13
Action|Crime|Thriller,Spy Game聽,http://www.imdb.com/title/tt0266987/?ref_=fn_tt_tt_1,R
Adventure|Sci-Fi|Thriller,Mission to Mars聽,http://www.imdb.com/title/tt0183523/?ref_=fn_tt_tt_1,PG
Adventure|Animation|Comedy|Family|Musical,Rio聽,http://www.imdb.com/title/tt1436562/?ref_=fn_tt_tt_1,G
Comedy|Drama|Sci-Fi,Bicentennial Man聽,http://www.imdb.com/title/tt0182789/?ref_=fn_tt_tt_1,PG
Action|Drama|Sci-Fi|Thriller,Volcano聽,http://www.imdb.com/title/tt0120461/?ref_=fn_tt_tt_1,PG-13
Action|Crime|Drama|Thriller,The Devil's Own聽,http://www.imdb.com/title/tt0118972/?ref_=fn_tt_tt_1,R
Drama|History|Thriller|War,K-19: The Widowmaker,http://www.imdb.com/title/tt0267626/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Sci-Fi,Fantastic Four聽,http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1,PG-13
Adventure|Fantasy,Conan the Barbarian聽,http://www.imdb.com/title/tt0082198/?ref_=fn_tt_tt_1,R
Biography|Drama|Sport,Cinderella Man聽,http://www.imdb.com/title/tt0352248/?ref_=fn_tt_tt_1,PG-13
Action|Family|Fantasy|Musical,The Nutcracker in 3D,http://www.imdb.com/title/tt1041804/?ref_=fn_tt_tt_1,PG
Drama|History|Sport,Seabiscuit聽,http://www.imdb.com/title/tt0329575/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Drama|Thriller,Twister聽,http://www.imdb.com/title/tt0117998/?ref_=fn_tt_tt_1,PG-13
Action|Crime|Thriller,The Fast and the Furious聽,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,PG-13
Adventure|Drama|Romance,Cast Away聽,http://www.imdb.com/title/tt0162222/?ref_=fn_tt_tt_1,PG-13
Animation|Comedy|Family|Music|Romance,Happy Feet聽,http://www.imdb.com/title/tt0366548/?ref_=fn_tt_tt_1,PG
Action|Mystery|Thriller,The Bourne Supremacy聽,http://www.imdb.com/title/tt0372183/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Drama|Thriller,Air Force One聽,http://www.imdb.com/title/tt0118571/?ref_=fn_tt_tt_1,R
Crime|Thriller,Ocean's Eleven聽,http://www.imdb.com/title/tt0240772/?ref_=fn_tt_tt_1,PG-13
Action|Adventure|Romance,The Three Musketeers聽,http://www.imdb.com/title/tt1509767/?ref_=fn_tt_tt_1,PG-13
Animation|Comedy|Family|Fantasy,Hotel Transylvania聽,http://www.imdb.com/title/tt0837562/?ref_=fn_tt_tt_1,PG
Animation|Comedy|Family|Fantasy|Musical|Romance,Enchanted聽,http://www.imdb.com/title/tt0461770/?ref_=fn_tt_tt_1,PG
Crime|Drama|Horror|Mystery|Thriller,Hannibal聽            ,http://www.imdb.com/title/tt2243973/?ref_=fn_tt_tt_1,TV-14
Action|Crime|Mystery|Thriller,Safe House聽,http://www.imdb.com/title/tt1599348/?ref_=fn_tt_tt_1,R
Adventure|Comedy|Family,102 Dalmatians,http://www.imdb.com/title/tt0211181/?ref_=fn_tt_tt_1,G
Action|Comedy|Crime,Tower Heist聽,http://www.imdb.com/title/tt0471042/?ref_=fn_tt_tt_1,PG-13
Comedy|Romance,The Holiday聽,http://www.imdb.com/title/tt0457939/?ref_=fn_tt_tt_1,PG-13
Action|Crime|Drama|Mystery|Thriller,Enemy of the State聽,http://www.imdb.com/title/tt0120660/?ref_=fn_tt_tt_1,R
Comedy|Drama|Romance,It's Complicated聽,http://www.imdb.com/title/tt1230414/?ref_=fn_tt_tt_1,R
